listing_id,id,date,reviewer_id,reviewer_name,comments
12722233,107043606,2016-10-09,15957471,Léa,"Très bon we dans cet appartement il est conforme à la description la boulangerie en bas de l'appartement est très pratique ainsi ce qu'il y a aux alentours tout est fonctionnel vraiment super 
Pauline s'est montré aussi très disponible et très arrangeante pour les horaires d'arrivée et de départ de l'appartement
Je le recommande vivement"
2486479,163497740,2017-06-25,11343620,Jeff,This is a perfect location near so many attractions.  The apartment is lovingly designed to accommodate so many features in the  small space.   We were well warned about the tight spaces around the stairs but travelers should note the very steep access to the toilet shower and mezzanine.   Communication was great.  We really had a great time.
31109981,460890364,2019-05-30,155112625,Taina “Tai”,Adam is a super-duper host! He was extremely helpful and accommodating. Communication was easy and the apartment was perfect. He left a few welcome items for us such a nice touch. The location was also great very close to the metro restaurants bakeries and such. Adam was readily available if we needed anything or had questions and I would definitely stay at his place again! Merci Adam!!
7347425,50287844,2015-10-11,40728672,Javier,La estadía fue perfecta! Palma Estaba en Italia esa semana pero estuvo siempre pendiente que estuviéramos bien comunicándose por celular. Fuimos recibidos por Cristiana y despedidos por Federica ambas amigas de Palma. La casa es muy comoda para dos personas. Con todo lo necesario para pasar muy bien en Paris. La ubicación es perfecta. Un lindo barrio con supermercado a una cuadra y varios lugares para comer en los alrededores. Boca de metro a 150 metros. Las galerias Lafayette a dos cuadras y la Opera Garnier a tres. La verdad que la ubicación es excelente. Pasamos muy bien.
2187255,332003350,2018-10-04,8038747,Jane,A beautiful apartment in the best location possible. Beds were very comfortable and we got great sleep (its quiet at night). Maria is a wonderful host! And the building is so charming!
18046585,520224674,2019-08-30,143201796,Ludivine,C’est un agréable séjour que nous avons passé dans ce chaleureux appartement tout était parfait j’y retournerai volontiers !
15937890,531681197,2019-09-18,29055041,Harold,Chambre propre et hôtes agréables.
18145207,271358032,2018-06-01,182778914,小雪,非常好的房主房子位置好｡很热情人很好
11981678,552697222,2019-10-22,9996010,Janny,Een mooi centraal gelegen en superschoon appartement met een heel attente vriendelijke gastheer.
14344399,237013811,2018-02-21,162967869,Silvia,Good experience.
13820725,109236314,2016-10-20,47365247,Jonathan,Yoann place was awesome. It was convenient and had cafes just beside his apartment building. It is near bus stops and metros. It is near the Eiffel tower as well! Bed was comfy and toilet was clean. Interior is modern and I love the view from his apartment. Great location and fantastic host.
11309103,311823164,2018-08-22,44342829,Chanmi,"에펠 탑 근처 위치 아주 좋습니다.
창문을 열면 측면으로 에펠탑이 바로 보입니다. 동네가 안전해서 늦은시간에도 위험하지 않습니다.
the perfect view of effel  and good location highly recommend to stay here."
16197704,164712088,2017-06-28,85266278,Carol,Très joli appartement dans un quartier branché et sympa tout près du métro.  Très bon rapport qualité / prix... nous retournerons avec grand plaisir.  Capucine nous a très bien accueilli en plus. 
14252425,101188480,2016-09-12,35986081,Brodie,Very warm welcome easy to contact and very helpful! Apartment is very clean and modern and in the best location! Loved our stay! 
21511343,517265455,2019-08-25,46795798,Danny,Aurélie's apartment is perfect it's big beautiful in an excellent position and so easy to move with the metro stations. Don't dude book if you have the opportunity!!!
6858379,94295149,2016-08-15,857485,Mori,"Every thing went smothly. Amaury did anything to help us feel comfortable and welcome was flexible with our times of arrival and departure. the place is in a very good and quiet location in the Marais. we could walk everywhere by foot and the Metro station was near by as well. 
We would love to host again."
3464798,518029620,2019-08-26,45334,Avigail,The apartment was great.  It is in a great location with many bars restaurants buses and metro stations near by.  It is also walking distance to Pantheon and Notre Dame.  They were always quick to respond with questions.
29450673,403562002,2019-01-21,171163840,Sabrina,Staying at Sofia's place was lovely! So close to the metro station and Gare du Nord which was very convenient. Sofia replied to messages quickly and even let us leave our suitcases in the apartment while we enjoyed our last day in Paris (there was a bit of a mis-communication about this but it was all resolved in the end!). The only downside was she lives on the 5th floor so a lot of stairs! I would highly recommend staying at this Airbnb :)
2029740,200189181,2017-10-04,6566086,Anni,Tha apartment was great and David is an amazing host. Communication was super easy and he was always super responsive and helpful. I really reccomand it. Thanks again David
11862322,328745998,2018-09-27,62533335,Allison,This apartment was great for our party of 4. It is definitely a little bit tight for 4 people with luggage but do-able!! We entered into a VERY clean apartment and getting in through self-check-in was very easy. The location is perfect lots of little restaurants and wine bars around the area. Also it is between to very convenient metro stops. Would recommend this place! Great value!
13455017,219377808,2017-12-17,80716755,Anthony,"Séjour très agréable je recommande cet appartement.
Alan est très réactif.
Je reviendrai si j'en ai la possibilité "
22925880,497998078,2019-07-29,164467946,Gina,Erick is a very good host. He provided very detailed information about the method of check in and local information. He is also very responsive. I would like to stay again for my next trip.
514562,470384940,2019-06-16,5363919,Florence,L’appartement est très bien placé très agréable et fonctionnel. Julien est un hôte charmant qui réagit très vite et fait vraiment confiance à ses hôtes.
539722,270461721,2018-05-29,5921900,Evangelos,Wonderful place. Excellent to explore Marais and all that is around it. So cozy and relaxing to come back to after a long day out in town. 
25941618,362357760,2018-12-26,58498170,Cari,The apartment was perfect for three people and very close to the Voltaire metro. I enjoyed the area a lot as there were many specialty markets nearby. The place had a coffee machine with lots of different pods available to use. We were also really excited to find that the TV had Netflix.
15762173,432535331,2019-04-04,25122048,Minji,"Didier really thank you
We leaved so early in the morning last day i’m thinkging about sorry!
Good to stay your home and lovely garden. 
I enjoyed here :) 
Thanks"
18907157,163039253,2017-06-23,76355209,Mamie,Bien situé métro à deux pas et commerçants ouvert le dimanche (jour de mon arrivée). Quartier très vivant et sympathique beaucoup de commerces à prix très abordables. Appartement proche (à pied) du Montmartre très beau quartier également. 
539722,82837007,2016-06-29,55144010,Linda,I called the manager prior to our arrival and confirmed that she would meet us. It all worked perfectly. The location was great less than a block from the metro. There were plenty of bakeries and cafes near by as well as fruit vendors and a market. The Latin quarter  the Pompidou and Notre dame were all easily walkable with our two children 7 &10. The kids bedroom was a quite small and dark but adequate . The bathroom is fantastic 
24389088,343955042,2018-11-02,216275548,Aaron,Great place in a great location with a good plaza down the street for food and drinks. Ultra modern loft.
9363484,154745205,2017-05-26,91364131,Veronica,Loved our stay in Paris! Immaculada was an amazing host and was very easy to communicate with. She always was available through the whole process. The apartment was a perfect location very central and easy to get to all attractions! We loved it!
1160791,28395030,2015-03-23,27079950,Evelyn,"Wonderful place with lovely view! 
Very clean and enough space for a big family. 
Giang has been really nice. She replied very quickly and easy with directions. 

I would recommend this place!"
315665,8766941,2013-11-17,9240250,Victoria,"Christophe's flat is very nice. It is located very well in the charming area of Marais and has all the things you need for a short stay in Paris. The flat was very clean and well equipped. 
The flat is on the 5th floor so you get a bit of a work out as well;)
This is though very common for flats in Paris.
Christophe was very kind and easy to communicate with. "
3895581,47494106,2015-09-19,29665219,Olivia,我为我父母定的房间他们是第一次欧洲自由行｡临行前房东非常热心的介绍了各种信息而且他们的女儿还会讲中文让我非常放心｡这个房子距地铁近各种方便!非常推荐哦!谢谢你们可爱的一家人!Thank you Emmanuelle!
19331663,367220443,2019-01-04,212775134,Lei,Good room with excellent hospitality
26438182,288998748,2018-07-11,41555137,Thierry,"Les futurs voyageurs peuvent y aller en toute confiance et sécurité 
Accueil - propreté - disponibilité 
Un grand Merci
Nous reviendrons :-)"
16835433,140502503,2017-03-30,119241619,Matthew,The host canceled this reservation 2 days before arrival. This is an automated posting.
37136062,557085283,2019-10-31,167080824,Liz,Cet appartement est très bien situé à Paris et parfait pour un séjour!! Je le recommande!!!
21832031,218340003,2017-12-12,14921978,Arthur,"Theo’s flat was one of the BEST Airbnb’s I’ve ever stayed in. The space is awesome the location is perfect the beds are comfortable and Theo is a super host. He gave us a bunch of local tips of must see restaurants/bars shopping and all were a 10/10.

It’s going to be very common to say that everything was perfect ! Not saying it wouldn’t be fair. It wouldn’t be fair neither to say that the pictures of the place are realistic : the real thing is even more magic !! 

So to be short. The flat is just SPLENDID : cosy comfy like any home you’d dream of decorated with tremendous good taste pleasant to spend time in… 

⁃The neighborhood : from what we’ve seen in few days the best place to be in Paris !  Loads of nice restaurants shops lovely architecture some of a hipster atmosphere but most places are still affordable. 

⁃The host : Theodore s welcome is warm helpful flexible  all attentive to the little details that make you feel at ease. Thank you for that… 
We wouldn’t imagine to come back in Paris without trying to stay at your place again !"
38681895,558081126,2019-11-02,89268090,Garlapati,The flat is so clean and located near to the Metro stations where we can reach to the all places in the Paris. Maurin responds so quickly to our queries I definitely recommend.
25505983,405501152,2019-01-27,4495892,Liz,This apartment is a hidden gem in a wonderful neighborhood in Paris. The apartment is very clean and located close to the metro and restaurants. The apartment was spacious and comfortable. Marilyne is a wonderful and gracious host who was incredibly accommodating with our check in/out. She was in touch throughout our entire stay with any metro closures or happenings in Paris. We thoroughly enjoyed staying here and would absolutely stay here again.
16033846,494467158,2019-07-24,18047800,Sandro,Great Location high floor few minutes walking from Eiffel Tower clean apartment. Only miss is not have an Air Conditioning as Paris may be hot in the summer time. Other than that great place to stay.
13103377,128874918,2017-01-28,23584844,竹,Djena is very nice! We have no problem communicating . The house is cozy  clean and big enough suitable for families or a bunch of friends to stay. Also it is well equipped . You can find anything u want there! Well located only a few minutes walk from metro station. I'll highly suggest this nice place to you! 
13672547,115826427,2016-11-27,24661589,Charlie,Un studio très correct mais tout de même assez froid et humide et sombre en hiver. Le quartier est sympa assez calme et l'appartement est très bien situé commerces à 5 minutes métro à 7. Pour un séjour d'une nuit ou 2 c'est parfait mais pour une semaine il manque un micro-onde. 
9446428,116881859,2016-12-04,50311973,Kaye,We only stayed one night but we had a really great time. It was a really good base in between all the sights we saw. Ji was helpful with storing our luggage on the last day so we didn't have to lug them around. Would highly recommend it!
16744810,197334282,2017-09-25,76103437,Thomas,Thank you for the restaurant suggestions!
7844501,124978137,2017-01-03,45508263,Bricio,Hugo is what anyone would expect from a host: kind punctual and discreet. The flat is what has been offered clean and spacious. The location could not be better whilst central yet calm for a good night sleep also everything works in the flat! We were very happy during our stay. 
26882301,420907287,2019-03-08,63626899,Johanna,L'appartement était très propre et bien agencé. Il ne manquait qu'un micro-ondes pour que ce soit parfait ! Emplacement idéal nombreux commerces à proximité. Sophie est très agréable et réactive aux messages.
8269878,474577266,2019-06-23,41223838,Sylvia,Très bon emplacement pour visiter Paris.
2873388,81556656,2016-06-23,54599560,Jakob,"The Apartment was realy great it was next to the metro and with that whole Paris lies to your feet. 
Its in a cool area of Paris where you can buy your everyday needs starting from a good coffee and croissant in the morning to some realy good eclairs for lunch and some great dinner in the evening! 
"
13242345,432220556,2019-04-03,229230081,Erin,Great location and Catherine was attentive !
21719305,538724774,2019-09-30,58052081,Mitchell,Very close to the Eiffel Tower and clean apartment.
22479740,264002955,2018-05-13,188299788,Tarik,Studette très bien placée à deux pas de république.
5745115,33546222,2015-05-29,15735216,Simon C,"The apartment is well organised (we could choose between a double mattress bed on a mezzanine or a double sofa-bed in the living area) and newly furnished. Corrine is a very nice and precise host too; she had some great advice regarding the local area. Very close to some lovely eateries and to the Métro (Voltaire - Line 9) therefore ideal for moving around the city. 
Well recommended for a trip to Paris!"
19972689,284231107,2018-07-01,17878521,Sébastien,Pauline est très réactive et flexible pour la remise des clés. L'appartement est conforme aux photos (très propre et récemment rénové). Il est à quelques pas des Metro Cambrone et La Motte Picquet Grenelle qui permettent de rejoindre rapidement tous les points d'intérêt de Paris. L'appartement est au rez-de-chaussée il ne faut donc pas s'attendre à une vue sur les toits de Paris. Mais il est bien insonorisé et très fonctionnel vous permettant de vous reposer sereinement entre 2 excursions ou après une journée de travail.
18210005,224037068,2018-01-02,158843436,Erwann,Grand appartement très bien situé et cerise sur le gâteau une extraordinaire terrasse !
17129936,242158993,2018-03-11,8939062,Christine,"Appartement très fonctionnel et propre. Bien situé dans un quartier vivant de nombreux restaurants proche du métro. 
Merci pour l’accueil et la disponibilité."
17411212,297194772,2018-07-27,82352637,Kesha,Anthony's communication was amazing. It made me feel as though I wasn't stuck in an unfamiliar city with no answers. The place does need some updating though. 
16841922,261308391,2018-05-06,122612170,Suzanne,This is really a great place to stay if you want to go to the Marais. Its clean nice neighbourhood and the communication with the owners was excellent. This is the example of the success of airbnb!
5328562,55106333,2015-11-28,32041335,Julia,"We  enjoyed our stay at Julien´s place. It is exactly as pictured; clean cozy with everything you need and is extremely well located  with a good price.
All communication was great all emails and questions were quickly answered. Julien is very helpful and friendly!  I can recommend this place to anyone :)"
18049552,179764870,2017-08-08,50788846,F.,It was a lovely stay a quiet room in Paris. Great contact with the owner she forgot a few things but all in all I would recommend it to anyone!
23619148,325339204,2018-09-19,32645659,Marlies,Yasemine war eine sehr nette und aufmerksame Gastgeberin! Die Wohnung war sehr sauber und die Verkehrsanbindung optimal - kann diese Unterkunft sehr empfehlen!!!
16255731,425431055,2019-03-18,244125571,Dwayn,This flat is beautifully designed and cozy in a very lovely area in the city. Perfect for a weekend escapade.
26712031,351570665,2018-11-23,323120,Marc,"très bonne adresse
studio parfaitement équipé propreté irréprochable et emplacement à proximité directe des transports et commerces"
33957621,516423888,2019-08-24,7951985,Regis,"Positif: Vue magnifique  très bien situé  très agréable pour une famille avec 2 enfants   
Négatif:  la  qualité du ménage pouvait  être amélioré"
4706995,56090213,2015-12-08,46334274,Danny,Mary Laure was very accommodating and an excellent host! The flat was very cozy and I slept very well! Metro#2 is right outside the front door which makes it easy to arrive from any train station. 
507193,56291737,2015-12-11,2426976,Alexandre,"Joe was kind enough to host me with a last minute request and I couldn't be more pleasantly surprised by such a nice host. He is a simply an amazing guy so friendly and fun one I could share a bar table for hours.
His flat is perfectly located in very central Paris a stone's throw from loads of restaurants markets shops and other kinds of entertainment one might like. Joe's place is comfy and clean with a lot of personal touch that makes Airbnb experiences so special.
Looking forward to coming again!"
1410402,478025669,2019-06-29,13376944,Davila,Logement fonctionnel bien équipé et bien situé. Nombreux commerces dans la rue. Le Louvre est à proximité
13108322,93898313,2016-08-14,19504111,Celine,Dans ce joli quartier de Montmartre une belle rencontre avec Bonnie qui nous a accueillis chaleureusement dans son appartement très confortable et bien équipé. Nous avons passé un très bon séjour et nous recommandons ce logement !
17954630,267584739,2018-05-22,6371355,Adam,"Viviane was really communicative throughout and clear instructions on how to get into the apartment. 

The place is great plenty of space for a couple and a lovely light apartment. The location is great right in the middle of Montmartre/Pigalle but as it’s on a private courtyard it’s totally silent.  

The apartment feels really homely and had everything we needed. 

The only thing I can think of that wasn’t good is that the wifi password is difficult to get right - hardly the biggest problem! Would definitely stay at Viviane’s apartment again. "
22630351,441813082,2019-04-22,19508080,Neha,"We had a comfortable stay at Valentin’s place. It’s nice for a short trip to Paris and if you are out and about and need a clean place to sleep.
He left us good recommendations for eating and flat is close to many eateries and bars.
Overall comfortable stay in an area that is quickly getting gentrified."
5427752,137730370,2017-03-17,39948202,Cédric,"L'appartement est très agréable fonctionnel lumineux. L'accueil et les conseils prodigués par Nadège sont ""au top"". Nous reviendrons."
5281891,28368211,2015-03-22,3007977,Christine,Alexia is very friendly and interesting. I felt at ease at her place. The appartment is great clean and big. The room is nice and the bed is super. Private bathroom is also a plus! thank you very much!! 
35371449,473241551,2019-06-21,266576656,Marion,Benjamin est un super hôte très sympa et accueillant de même que sa compagne. L'appartement est top pas très loin de la gare et proche des transports en communs.
4882717,454478682,2019-05-18,258615225,Alex,"Things I like: 
1.Perfect location. Subway stations only few mins walk; nice restaurants and bakery store nearby. 

2. Really nice owner. Respond very fast and very helpful. 


Things I don’t like: 
1.  Shower room is tiny.... it’s a bit hard to bend or turn around.  I’m about 182cm(5’10) and 80kg(176 lbs)
And the water heater tank is small so you need to wait 30mins after first person took the shower otherwise you will be out of hot water in the middle of shower like me. (Owner did wrote the instructions on the wall but I didn’t notice it.) 

Overall it’s a good place to stay for travellers. Old building small room but got everything you may need.  Location is the advantage."
18792121,225198448,2018-01-05,162817221,Gina,The host canceled this reservation 27 days before arrival. This is an automated posting.
21276407,222968997,2017-12-31,30634608,宇新,位置非常好去卢浮宫步行就可以到｡但房间设施比较简陋
2055352,75748144,2016-05-22,9336097,Xavier,The apartment was a fantastic find it was spacious clean boasted great views the apartment had all the basics you would need for a short stay.  It's highly recommended for anyone visiting Paris as it's also a stone throw away from the metro.
10049679,147766917,2017-04-28,24677580,Liao,Victoria is nice and very helpful in many ways;) thank you for the stay
11135466,105421285,2016-10-01,91827831,Mohammad,"It was an awesome stay at Vincent's place; he is a very nice person.
The room was very comfortable. It was a lovely area."
10948582,342679433,2018-10-29,94785974,Ada,Thanks for the wonderful stay.  Such a great apartment in a fantastic neighbourhood.  I’m definitely going to stay here next time I’m in Paris!
17875085,478855221,2019-06-30,22870785,Felipe,Great location and Vicent is very professional I will come back for sure - I spent some days for a business trip and I had a really good stay
6600888,53609921,2015-11-10,45326662,Emerald,Gaëlle was a wonderful host. Always friendly and welcoming while sharing her home. Room description is accurate and location to metro was very convenient. Slight drawback was the 5 flights of stairs required to get to the room. Not a problem unless you have a disability which prevents you from using stairs. Overall a great experience and l would recommend to my friends in the future.
28533210,406032327,2019-01-28,12072858,Victor,"Appartement bien situé 
Parfait pour un court séjour seul ou a deux
Facile pour récupérer les clés"
1456058,546863569,2019-10-14,188204756,Val,Pierre est très gentil et accueillant.  L'appartement est bien situé près du métro des magasins des restaurants.  Appartement dans une vieille maison sans ascenseur.  Si des problèmes de mobilité je ne conseille pas.  La chambre présentée est de bonne taille avec un lit pour 2 personnes.  L'appartement lui-même est très petit en particulier la cuisine et les toilette avec la douche.  Je ne conseille pas pour les personnes de grandes tailles.  À mon avis cet appartement ne peut être loué que pour une courte période de 2 à 3 jours.
2335559,290946880,2018-07-15,19057940,Christophe,L'emplacement de la péniche permet de pleinement profiter de Paris tout en étant au bord de l'eau. Séjour agréable sous le soleil tout en étant au cœur de la capitale pour la victoire des bleus!
7248650,151702702,2017-05-14,45311816,Aurélie,Idéalement situé proche des champs elysees et calme.
1070274,114149564,2016-11-16,45578681,Bernard,"Pascal est un hôte très sympa et son appartement est à la hauteur. Propre pratique et très bien équipé. La vue du balcon est aussi un de ces atouts.
Je ne vois pas quoi dire d'autre tant les superlatifs positifs qui ont été émis dans d'autres commentaires sont pour moi une réalité.
Je recommande  cet appartement et cet hôte mais est-ce bien nécessaire quand on voit la difficulté à s'inscrire sur son calendrier.
Continu comme cela Pascal."
5946053,58547938,2016-01-03,14596016,Mai Amalie,"We can highly recommend this lovely apartment. Here's everything you need for a perfect holiday in Paris and the Marais area is great. 
Hopefully we will return! "
9172055,542295206,2019-10-06,70829795,Daniel,Very clean and nice appartment in the best location in Paris. Really close to public transport with perfect connection to the airport. Bénédicte was really helpful during the whole stay.
830294,32133721,2015-05-14,24337088,Julio Alberto,"Hemos disfrutado unos hermosos días en París en el apartamento de Carlo. Nuestra estadia fue perfecta y el apartamento era tal cual las fotografías de la web. La zona es ideal ya que estA cerca de lo más representativo de París. A pocas cuadras esta la estación Les Halles que confluyen varias lunes de metro. 

"
14830125,208774209,2017-11-03,117337091,Sabrina,Laure ist eine tolle Gastgeberin.. Das Appartment ist traumhaft und ich kann es nur weiterempfehlen. Es bietet alles was man braucht und mehr. Gerade mit Kindern super und zentral. Die Betten sind sehr sehr bequem :)
20137064,312913238,2018-08-24,125600312,Lukas,The apartment was smaller than expected. Was problematic even with two people. Couldn’t imagine living there with four people.
1997918,67461814,2016-03-29,4645818,Yasmin,"The flat is perfect!
- It's more than super clean.
- It has more equipments than what you need (cooking pan pot various kitchen utensils extra towels in different sizes flat iron different sets of bed and pillow covers and etc....)
- It's perfectly located (max 3 minutes walk to Eiffel tower and 1 minute walk to a supermarket and4 minute walk to a metro station).
- It's in a quiet area. 
Mirielle was so nice to put 4 beers for us in the fridge! And she was very quick to respond.
This house made our trip to Paris very comfortable and memorable!
Thank you Mirielle for everything. I will come back to your house when I come back to Paris! :)"
30727213,436164096,2019-04-12,242652431,Оксана,"Отдыхали с сёстрами в этом отеле с 9 по 12 апреля. 
Довольно чистые номера хоть и не со свежим ремонтом приятно удивлены были наличием второй ванны. Отличная терасса приветливый персонал. 
Но были удивлены небольшому «сюрпризу». После длительной прогулки решив принять ванну одной из нас пришлось смывать шампунь холодной водой а на третью воды и вовсе не хватило. Так что приезжая компанией больше 2 человек - экономьте воду "
19237472,493155792,2019-07-22,142761300,Jess,We really enjoyed our stay here great place to base yourself while in Paris really close to the tube station
2302860,408744505,2019-02-05,17165418,James,C’est bon! Great location near loads of fun bars and restaurants. Easy walk to metro too. The apartment is on the ground floor and ideal for a short stay for a couple wanting to explore the city.  Nicholas was also a lovely experienced and attentive host.
5791626,242992722,2018-03-14,112467111,Michael,Wonderful location and large apartment by Paris standards great hosts
34918333,542195092,2019-10-06,122173560,Anne,"Kylliki and her husband are fantastic hosts. Very knowledgeable hospitable and always helpful. 
True to all the other reviews the apartment is very clean and comfortable. The building feels very safe with security check in (key safe box). The apartment is ideally situated in a neighborhood full of restaurants and cafes. Many local attractions are within walking distance. The apartment is fully equipped for long- and short-term stays. There are many small touches that show the host’s attention to details and affection for the place. Kylliki has been a very gracious host who waited for me on my check-in day and gave me a warm welcome. She diligently walked us through the apartment and all its amenities and provided tips about the neighborhood. All in all a very good experience staying at her place."
34175481,550641045,2019-10-19,160229065,Adrián,Absolutely fantastic. He makes sure  you feel as comfortable as possible during your visit
3446735,135800397,2017-03-06,75687559,Arnaud,"Au top! Très bon acceuil conforme à la description on a passé un très bon séjour. Le lit est très confortable!
Merci"
19156459,255375457,2018-04-20,15724913,Farouk,Nice flat wonderful view on the canal animated
3264065,47411013,2015-09-18,43331524,Christophe,Nous avons passé un très bon séjour chez Florimond. L'appartement est très bien situé central proche de tout à pied!!Paradoxal l'appartement se trouve  dans une semi piétonne bien vivante et surprenant très  au calme donnant sur cour .Florimond toujours joignable. Tous commerces aux alentours pour tous budgets (traiteur supermarchés restos..).Tout était conforme au descriptif de l'appartement.
1491910,26857689,2015-02-21,23408532,Luca,Nulla da togliere all accoglienza  il quartiere è tranquillo di giorno molto meno la sera. 200 scale per salire sopra casa dalla metro piu vicina... La casa è davvero piccola  più di quanto sembra dalle foto e condomino fatiscente. 
