tweet-id,tweet-text,tweet-author,tweet-timestamp,tweet-timestamp-date
32,When you're the Dungeon Master they let you do it. You can do anything.,Dungeons And Donalds,1.48E+12,10/7/16 22:13
33,We are cutting the rules at a tremendous clip. I would say 70% of D&D’s game rules can go. It’s just stopping players from playing.pic.twitter.com/6OjHvIGfIP,Dungeons And Donalds,1.48E+12,10/7/16 15:57
34,"Dra-ahhh-gon. Nobody says it the other way. Has to be Dra-ahhh-gon. Right? It didn't happen to me but a player said it wrong, he was killed.pic.twitter.com/UBhLv8N9AV",Dungeons And Donalds,1.48E+12,10/6/16 20:54
35,"I don’t care if the doc gave you the worst prognosis: It’s over, you won’t be around in 2 weeks. Doesn’t matter. Get to game night for D&D.",Dungeons And Donalds,1.48E+12,10/6/16 15:46
36,"Pence role-played incredibly & I'm getting a lot of credit as DM because he was my so-called first choice as player, as we would say. #DnD",Dungeons And Donalds,1.48E+12,10/6/16 3:24
37,"We need STRONG, BROAD-SHOULDERED leadership like @mike_pence & @realDonaldTrump in this dungeon! #VPDebate #BigLeagueTruthpic.twitter.com/HW34qojOtl",Dungeons And Donalds,1.48E+12,10/5/16 20:25
38,"Wow, this D20 is so negative. It's results are a joke, biased and very dumb. I'm turning to a new dice where we get a fair shake!",Dungeons And Donalds,1.48E+12,10/5/16 16:06
39,Mike Pence won big fighting imaginary monsters. We should all be proud of Mike!pic.twitter.com/joS4WNCvMU,Dungeons And Donalds,1475638790000,10/5/16 3:39
40,We must bring the truth directly to hard-battling Adventurers who want to take our dungeon back. #AdventuresLeagueTruth #Biglypic.twitter.com/OhR3RwBUHL,Dungeons And Donalds,1.48E+12,10/3/16 22:45
41,I know our complex D&D rules better than anyone who has ever Dungeon Mastered and am the only one who can fix them.pic.twitter.com/xDfNiePn2P,Dungeons And Donalds,1.48E+12,10/3/16 3:44
42,"Why isn't Hillary 500 Experience Points ahead? Maybe scandal, orcs or deplorables! As if she earns 78 XP for every 100 XP other players get.",Dungeons And Donalds,1.48E+12,10/1/16 4:02
43,"For those few people knocking me for playing D&D until 3 o'clock in the morning, at least you know I am there, awake, describing dungeons!pic.twitter.com/pTVX3lB3fy",Dungeons And Donalds,1.48E+12,9/30/16 23:31
44,"It’s politically correct to say that, anyone can role-play any type of character in D&D. But obviously, w/ me, a great outer beauty matters.pic.twitter.com/NOQcMURiBa",Dungeons And Donalds,1.48E+12,9/30/16 17:01
45,"Wow, Crooked Hillary was duped by my worst Miss U. I stayed up all night watching tape—Contains fantasy and role-playing, but no D&D. Bad!",Dungeons And Donalds,1.48E+12,9/30/16 15:39
46,"During D&D the other night, I had to fight the DM all the time on everything I did. I tell you we’re in a rigged game system. It's terrible.",Dungeons And Donalds,1.48E+12,9/30/16 3:26
47,"Raise your hand if you're not a D&D player, I want to see this. Oh, there's Gary, but that's all right. Should we keep him, yes? I think so.pic.twitter.com/ib08GY1Zil",Dungeons And Donalds,1.48E+12,9/29/16 20:08
48,"Wow, every player in my Monday Night Game Group (except failing Gary) says I'm the best Dungeon Master! Nice!

#IWillGiveThemTheirXPNow #DnD",Dungeons And Donalds,1.48E+12,9/28/16 14:21
49,"I rolled a natural 20! 7 and a half, to be semi-exact! #debates #DnDpic.twitter.com/cHRUiyXwaZ",Dungeons And Donalds,1.48E+12,9/28/16 4:04
50,"I sort of hope the party gets killed because then players like me can go in & get their treasure.

That’s called role-playing, by the way.",Dungeons And Donalds,1.47E+12,9/27/16 17:57
51,"I ran a quest & really got great credit for it. No discrimination against Elven Bards, against Half-Orc Clerics, against any character. #DnDpic.twitter.com/h2marNfbTB",Dungeons And Donalds,1.47E+12,9/27/16 15:42
52,Maybe I didn't give him his experience points because he didn't do a good job clearing the dungeon and I didn't like his character. #debates,Dungeons And Donalds,1.47E+12,9/27/16 5:23
53,"He is so good with these Shadowruns, it's unbelievable. The rules aspect of cyber is very, very tough & maybe it's hardly do-able. #debatespic.twitter.com/AeodPUU3ih",Dungeons And Donalds,1.47E+12,9/27/16 3:50
54,"She doesn’t have the Stamina, I mean, the Constitution. You have to fight bugbears. I don’t believe Hillary has the Constitution. #debates",Dungeons And Donalds,1.47E+12,9/27/16 3:29
55,New Gaming Poll Released! Thank you! Join the CAMPAIGN! #MakeDnDGreatAgain #DnDpic.twitter.com/KgVUV5VIxM,Dungeons And Donalds,1.47E+12,9/26/16 18:00
56,"You know, it doesn't really matter what character class women play as long as they describe themselves as young and beautiful piece of ass.pic.twitter.com/sbQx4pequ4",Dungeons And Donalds,1.47E+12,9/23/16 17:00
57,"What changed that made me say Obama rolled a natural 20? Well, I just wanted to get on with the campaign. I want to talk about the dungeon.",Dungeons And Donalds,1.47E+12,9/22/16 15:58
58,"The other thing I predicted is traps in dungeons. Another player said 'Forget that, you're the first guy that really predicted those traps.'pic.twitter.com/Dfx2yz7a7k",Dungeons And Donalds,1.47E+12,9/21/16 16:32
59,Our gaming communities are in the worst shape they've ever been... Ever. Ever. Ever.pic.twitter.com/l3asX0fl82,Dungeons And Donalds,1.47E+12,9/21/16 2:36
60,Do people notice Hillary is copying my campaign ideas- she puts both dungeons AND dragons in them like I have been doing from the beginning.,Dungeons And Donalds,1.47E+12,9/20/16 17:59
61,"""This image says it all. Let's end the Lawful Good agenda that doesn't put players first. #trump2016 #DnD #Skittles""pic.twitter.com/jThkcdEx6h",Dungeons And Donalds,1.47E+12,9/20/16 5:23
62,Once again a player we were told is ok turns out to be a troll who wants to destroy our campaign & characters- how did he get to our table?,Dungeons And Donalds,1.47E+12,9/19/16 22:30
63,"Under the DMing of Obama & Clinton, players have experienced more defeats than victories in dungeons. Time to change the Player's Handbook!",Dungeons And Donalds,1474254085000,9/19/16 3:01
64,My lawyers want to sue failing @Wizards_DnD badly for irresponsible world building. I said no (for now). Disgusting.pic.twitter.com/CdL7zm3J2J,Dungeons And Donalds,1.47E+12,9/18/16 16:43
65,I'll tell you what I think Obama rolled at the right time. I just don't want to tell you yet.pic.twitter.com/FJRPoyDQeb,Dungeons And Donalds,1.47E+12,9/16/16 16:23
66,I was never fan of Colin Powell after his weak understanding of Battletech rules = disaster. We can do much better!pic.twitter.com/yZ8qbdEB4K,Dungeons And Donalds,1.47E+12,9/15/16 19:54
67,"As your potential DM, I have issued a complete character sheet to Dr. Oz, who I presume is a wonderful Wizard -it will show perfection. #DnD",Dungeons And Donalds,1473890304000,9/14/16 21:58
68,"I think, maybe, we should have no Dungeon Master. Let us sit there and play because the dungeon is being rigged.pic.twitter.com/Q2ZVaNRllX",Dungeons And Donalds,1.47E+12,9/12/16 20:12
69,"While Hillary said horrible things about my players & while many of her players won't play w/ me, I still respect their horrible characters!",Dungeons And Donalds,1473609705000,9/11/16 16:01
70,"I don't know about a #BasketOfDeplorables, but I do have a Manual of Monsters and a Folio of Fiends. #DnDpic.twitter.com/ThfhyNl7Qj",Dungeons And Donalds,1.47E+12,9/10/16 15:16
71,"In almost every dungeon encounter, I could tell -I'm pretty good w/ the body language- I could tell players weren't happy w/ their leader.",Dungeons And Donalds,1473466086000,9/10/16 0:08
72,"Well, I just don’t think she has the Dungeon Master look, and you need a DM look. Does she looks like a DM, fellows?pic.twitter.com/t2mrXMW6YC",Dungeons And Donalds,1.47E+12,9/9/16 19:02
73,"Other DMs have been unbelievably dishonest. They’ll take a quest that you make, which is perfect, & they’ll cut it up & chop it up &...#snip",Dungeons And Donalds,1.47E+12,9/9/16 16:29
74,The reviews and polls from almost everyone of my Dungeon Mastering presentation were great. Nice! #DnD #ImTheDMpic.twitter.com/SLUd0DrorY,Dungeons And Donalds,1.47E+12,9/8/16 16:52
75,#DungeonsAndDragonsFirst!pic.twitter.com/nZJf4RQGLO,Dungeons And Donalds,1.47E+12,9/8/16 0:04
76,"I've got to give XP to them, Gary, b/c I want my way. When I DM, players kiss my ass. It's true. They kiss my ass.pic.twitter.com/ka2OkXXjxm",Dungeons And Donalds,1.47E+12,9/7/16 16:02
77,"Lyin' Hillary Clinton told the players that she did not know the ""C"" in THAC0 stood for CLASS. How can this be happening? #DnD",Dungeons And Donalds,1.47E+12,9/6/16 15:36
78,Thanks for having me #PAXWest! Together we are #MakingDnDGreatAgain!pic.twitter.com/JIbFLGPqT7,Dungeons And Donalds,1.47E+12,9/3/16 21:02
79,"I am promising you a new legacy for D&D. We're going to create a new Faerûn fantasy! Thank you, HAROLD! #MDnDGA #DnDpic.twitter.com/D3IjUqa6V4",Dungeons And Donalds,1.47E+12,9/2/16 16:26
80,".@MarcoGutierrez: ""If you don’t do something about D&D, you’re gonna have game stores on every corner."" Yes! Enjoy! #TacoTruckOnEveryCorner",Dungeons And Donalds,1.47E+12,9/2/16 3:47
81,"The players will pay for the snacks. 100%. They don't know it yet, but they're going to pay for the snacks. #ImTheDMpic.twitter.com/wquyVxJzSP",Dungeons And Donalds,1.47E+12,9/1/16 16:04
82,We did discuss gaming snacks and Mountain Dew. We didn't discuss who would pay for them. That'll be for a later date. #TrumpEnMexico #DnD,Dungeons And Donalds,1.47E+12,8/31/16 23:44
83,I have accepted invitation of Enrique Pena Nieto & look very much forward to playing favorite D&D module in Mexico.pic.twitter.com/w36mYrQzG9,Dungeons And Donalds,1.47E+12,8/31/16 20:07
84,"It’s a terrible thing. Maybe @Kaepernick7 should find an RPG that works better for him. Let him try, it wont happen.pic.twitter.com/bfK8EPqXnp",Dungeons And Donalds,1.47E+12,8/30/16 16:36
85,"How many more traps, mimics & lurkers, will it take for African-American & Latino players to see Trump Dungeon=SAFE!pic.twitter.com/LYwX6pAf0W",Dungeons And Donalds,1.47E+12,8/29/16 23:30
86,"Instead of dungeon map, I think both DMs should release detailed character sheets. I have no prob doing so! Hillary?pic.twitter.com/I5ELEPAbtJ",Dungeons And Donalds,1.47E+12,8/29/16 15:45
87,"African American players, you have no GP or magic items. 58% of your youth don't play. What the do you have to lose?pic.twitter.com/1UmkTqUm6M",Dungeons And Donalds,1.47E+12,8/25/16 16:19
88,"Will be gaming with #Hannity @ 10pE again- I only play D&D w/ him now. In game, we will #BuildTheWall & #SaveTheKingdom! #ImWithHannityOnly",Dungeons And Donalds,1.47E+12,8/25/16 2:32
89,"President Obama (@POTUS) should have played Dungeons and Dragons days ago, instead of golfing. Too little, too late! #DnD",Dungeons And Donalds,1.47E+12,8/24/16 20:16
90,"I know how he’s helped them roll characters & now, suddenly, they’re saying horrible things about him. Its very sad.pic.twitter.com/X4yr64pxeV",Dungeons And Donalds,1472059693000,8/24/16 17:28
91,A lot of bad players that have to get out of this campaign. They are going to be out so fast your head will spin.pic.twitter.com/PqD8dcXK2D,Dungeons And Donalds,1.47E+12,8/23/16 17:06
92,".@Wizards_DnD quickly put together a game module ""inspired"" by me - comprised of copies of some old pointless dungeons. Don't buy, boring!",Dungeons And Donalds,1.47E+12,8/23/16 5:59
93,I will be gaming yet again tonight with @seanhannity! Sean is a great DM who truly loves D&D & my character! #DnDpic.twitter.com/H1GQmOEth0,Dungeons And Donalds,1.47E+12,8/22/16 23:31
94,"Some day, when this dungeon is cleared, I'll tell how the campaign was REALLY supposed to go for @JoeNBC and @morningmika. Two jesters! #DnD",Dungeons And Donalds,1.47E+12,8/22/16 18:02
95,Crooked Hillary is flooding the dungeons with made up monsters - all designed by her bosses at @Wizards_DnD! Unfair!pic.twitter.com/xLdLpDCfLW,Dungeons And Donalds,1.47E+12,8/22/16 1:58
96,We will bring the adventure together as ONE D&D group again – united as players in common purpose and common quests. #MakeDungeonsGreatAgain,Dungeons And Donalds,1.47E+12,8/21/16 3:57
97,#WheresHillary? Roll for Perception!!!!!,Dungeons And Donalds,1.47E+12,8/20/16 5:33
98,The time is overdue to develop a new alignment for the threats that we face today. I call it Extreme Alignment. #DnDpic.twitter.com/uCJpY8L1Yd,Dungeons And Donalds,1471647738000,8/19/16 23:02
99,"Sometimes in the heat of a game, you describe the wrong room. I have done that, Gary. Believe it or not I regret it.pic.twitter.com/ArAMNuSdw1",Dungeons And Donalds,1.47E+12,8/19/16 15:57
100,They will soon be calling me MR. THAC0!,Dungeons And Donalds,1.47E+12,8/18/16 14:44
101,"It's my character. I don’t want to re-roll him. If you start re-rolling, you’re not being honest w/ players. #DnDpic.twitter.com/bFMa6RFG4r",Dungeons And Donalds,1.47E+12,8/17/16 22:31
102,This is my pledge to the players of human characters: #TrumpPledgespic.twitter.com/IlcVCYHYIg,Dungeons And Donalds,1.47E+12,8/17/16 18:20
103,"It is not a ""game system"" when DMs & others are allowed to role-play whatever they want even if it is made up! #DnDpic.twitter.com/EP2cOOPC54",Dungeons And Donalds,1.47E+12,8/15/16 23:50
104,Certain Republicans who have lost in combat to me would rather save face by  fighting me than see dungeon cleared & campaign completed. Sad!,Dungeons And Donalds,1.47E+12,8/15/16 19:43
105,"I'm not only fighting Crooked Hillary's dungeon, I'm fighting a dishonest & corrupt game system. People get it! #DnDpic.twitter.com/iSVeHpQtgG",Dungeons And Donalds,1.47E+12,8/15/16 16:05
106,"The failing @nytimes, which never spoke to me, keeps saying that I am saying I will roll a new character. False, I am who I am-never said!",Dungeons And Donalds,1.47E+12,8/14/16 16:12
107,Unbelievable support on the new Choose Your Own Adventure story I have been writing! Thank you!pic.twitter.com/M9mG3edmn4,Dungeons And Donalds,1.47E+12,8/12/16 21:43
108,"D&D players are saying seriously that I call President Obama ""the founder"" of 4th Ed. & MVP. THEY DON'T GET SARCASM?https://twitter.com/DungeonsDonald/status/763778715130077184 …",Dungeons And Donalds,1.47E+12,8/12/16 16:28
109,Did someone say 'Dice'? I have the best dice. I am the best Dice. #AndrewDiceTrumphttps://twitter.com/tylerhill/status/764128278139379712 …,Dungeons And Donalds,1471017437000,8/12/16 15:57
110,"Whatever it is, it is. Look, all I do is play D&D. I’m a role-player. At the end, its either playing D&D or a very, very nice long vacation.",Dungeons And Donalds,1470976853000,8/12/16 4:40
111,"No, I meant that Obama's the founder of 4th Edition. He was the most valuable player. I gave him the MVP award. #DnDpic.twitter.com/9wmWjSeFew",Dungeons And Donalds,1.47E+12,8/11/16 16:46
112,"If she gets to DM ―nothing your character can do, folks. Although, with an actual sword. Maybe there is. I don’t know. #WorstPlayerEver #DnD",Dungeons And Donalds,1470786290000,8/9/16 23:44
113,They would have loved to have been in my D&D campaign. But I wasn’t playing & had no interest in playing w/ them.pic.twitter.com/0V9vJ5yKX7,Dungeons And Donalds,1.47E+12,8/9/16 16:31
114,"In my game, no player will need more than 1500 XP to reach the next level. Low level players will benefit the most.pic.twitter.com/8vgY3tF7Hg",Dungeons And Donalds,1.47E+12,8/8/16 22:29
115,We need someone with experience to run D&D campaigns. I've played with real hulks and giants! #DungeonMaster @DnDpic.twitter.com/X6eu9w2thc,Dungeons And Donalds,1.47E+12,8/8/16 18:54
116,"I am not just fighting against goblins, kobolds and skeletons, I am fighting against a dungeon designed to defeat me - but I will win! #DnD",Dungeons And Donalds,1.47E+12,8/8/16 16:00
117,.@HillaryClinton has bad judgment and is unfit to serve as #DungeonMaster. In three sentences.pic.twitter.com/hzmjoKpqUG,Dungeons And Donalds,1.47E+12,8/5/16 17:46
118,"The giant horde I described as DM was actually a line of monks going on pilgrimage, not an army of goblins carrying off 400 mil GP! #Oops",Dungeons And Donalds,1.47E+12,8/5/16 16:11
119,"There is great unity in my D&D campaign, perhaps greater than ever. I want to thank everyone for a tremendous game!pic.twitter.com/n3biiYimjp",Dungeons And Donalds,1470345474000,8/4/16 21:17
120,".@PaulManafort: ""The DM is in control of his campaign. That’s number one, & I’m in control of exploring the dungeons he wants me to."" Great!",Dungeons And Donalds,1.47E+12,8/3/16 20:07
121,I think she really believed me that I love having a baby crying while I'm Dungeon Mastering. Who brings a baby to game night? #DnD #babygate,Dungeons And Donalds,1.47E+12,8/3/16 15:51
122,Don't want greasy finger prints on my character sheet. A formula for disaster! Others make that mistake! #Forkgatepic.twitter.com/zIqM7afhX7,Dungeons And Donalds,1470173469000,8/2/16 21:31
123,"I've made a lot of sacrifices. I DM very hard. Placed thousands & thousands of monsters, built great dungeons. I've had tremendous success.",Dungeons And Donalds,1.47E+12,8/1/16 19:44
124,"Look at Gary, sitting there. He had nothing to say. Maybe he wasnt allowed to have anything to say. You tell me.pic.twitter.com/ZZSqnBmPv7",Dungeons And Donalds,1.47E+12,8/1/16 16:28
125,I didn’t produce our D&D module — I just showed up for the final game session on Thursday. #RNCinCLE #DnDinCLEpic.twitter.com/ZbEHEmpxQ9,Dungeons And Donalds,1.47E+12,7/29/16 21:04
126,"Crooked DM Hillary said that I ""couldn't handle the rough & tumble of her D&D campaign."" Really, I just beat 16 goblins and a bugbear!  #DnD",Dungeons And Donalds,1.47E+12,7/29/16 20:15
127,"I was gonna hit this little guy so hard his head would spin & he wouldnt know what the hell happened... um, in game.pic.twitter.com/IasseYrZGd",Dungeons And Donalds,1469812464000,7/29/16 17:14
128,"The dungeon does not feel 'great already' to the party of wonderful players living in poverty, violence and despair.",Dungeons And Donalds,1.47E+12,7/28/16 15:51
129,"If Russia or anyone has Hillary Clinton's dungeon map & notes, perhaps they should share them w/ us before we play!pic.twitter.com/QUAPA0xAKl",Dungeons And Donalds,1.47E+12,7/27/16 21:26
130,"I will be changing character very rapidly. When DMing, I’m very capable of changing to anything I want to change to.pic.twitter.com/PhmzgwKXjy",Dungeons And Donalds,1469637917000,7/27/16 16:45
131,"For the record, I have made ZERO experience points in Russia.",Dungeons And Donalds,1.47E+12,7/27/16 4:39
132,"In order to try and deflect the horror & stupidity of the gelatinous cube disaster, the players said it was put there by me. Crazy! #ImTheDM",Dungeons And Donalds,1469574508000,7/26/16 23:08
133,"If Cory Booker is the future of D&D, it has no future! I know more about Cory's character than he knows himself.pic.twitter.com/4VikvjWErT",Dungeons And Donalds,1469548811000,7/26/16 16:00
134,Sad to watch Bernie Sanders abandon his quest. We welcome all players who want to fix our rigged game system & bring back 1st Edition. #DnD,Dungeons And Donalds,1.47E+12,7/26/16 3:37
135,"So proud of great fantasy world created this week w/ orc hordes at border, divided kingdom, weak & crooked royalty!pic.twitter.com/ALwvieQ2eV",Dungeons And Donalds,1.47E+12,7/22/16 19:22
136,FILLING OUT OUR OFFICIAL CHARACTER SHEETS! #DnD #ComeTrumpPencepic.twitter.com/dBP9TeXB1y,Dungeons And Donalds,1.47E+12,7/22/16 4:46
137,"Other than a couple of players who have suffered massive and embarrassing losses, the party is VERY united. Great fun in the Dungeon! #DnD",Dungeons And Donalds,1.47E+12,7/21/16 20:45
138,"Wow, Ted Cruz got booed by the players! I saw his module choice two hours early but let him DM anyway. No big deal!pic.twitter.com/nip04kFNu6",Dungeons And Donalds,1.47E+12,7/21/16 5:06
139,John Kasich was never asked by me to share his vintage D&D collectibles. Arrived in Cleveland - 2 days of gaming!pic.twitter.com/O6Vw4muYZY,Dungeons And Donalds,1.47E+12,7/20/16 20:45
140,"Good news is Melania's character got more buzz than any in the history of D&D, if you believe that any attention is good attention! #DnD",Dungeons And Donalds,1.47E+12,7/20/16 16:39
141,Such a great honor to be the Republican Dungeon Master. I will game hard and never roll Critical Fails! D&D FIRST!pic.twitter.com/KWiLeOaC5H,Dungeons And Donalds,1.47E+12,7/20/16 3:48
142,The INITIATIVE ROLL is beginning at the Republican Gaming Convention. Very exciting! #DnDinCLE,Dungeons And Donalds,1.47E+12,7/19/16 22:38
143,Enjoyed being at the game convention last night with all of the wonderful RPGers! Place looks beautiful! #DnDinCLEpic.twitter.com/sWVYObfSIG,Dungeons And Donalds,1.47E+12,7/19/16 16:25
144,"It was truly an honor to play D&D w/ my wife, Melania. Her role-playing and character were absolutely unique. Very proud! #DnDConvention",Dungeons And Donalds,1.47E+12,7/19/16 6:11
145,"I think his character helps. But I don't think I needed him, no, because--I cleared the dungeon. #DnDpic.twitter.com/4nL3LnYSNa",Dungeons And Donalds,1468869344000,7/18/16 19:15
146,"Our party is totally divided & our enemies are watching. We are not looking good, Wizard is not looking smart, Fighter is not looking tough!",Dungeons And Donalds,1.47E+12,7/18/16 3:17
147,We are going to have great gaming in Cleveland. Will lead to special results for our campaign. #RNCinCLE #DnDinCLEpic.twitter.com/oQwrhuLdTu,Dungeons And Donalds,1.47E+12,7/17/16 18:49
148,People are noticing the secret meaning in new Trump/Pence logo! It's floorplan of first level of new dungeon! #DnDpic.twitter.com/f41ztXD8jZ,Dungeons And Donalds,1.47E+12,7/16/16 5:27
149,#Neverwinter is never more. Crushed in game last night by orc horde. Should have built wall. MAKE FAERÛN GREAT AGAIN! #NeverTrump #DnD,Dungeons And Donalds,1.47E+12,7/16/16 2:28
150,I am pleased to announce that I have chosen Governor Mike Pence as party leader in my D&D campaign at Convention.pic.twitter.com/n3P04sJHJb,Dungeons And Donalds,1.47E+12,7/15/16 16:24
151,I’m not angry at Bards. I’m not angry at Druids. I’m not angry at Clerics. I'm angry w/ players for being so stupid.pic.twitter.com/SdoG9th1kI,Dungeons And Donalds,1.47E+12,7/14/16 22:36
152,Another new poll! Thank you for your support! Join the CAMPAIGN today!  #IplayDnD #DnDpic.twitter.com/uvyHQHShDZ,Dungeons And Donalds,1.47E+12,7/14/16 16:11
153,Ginsburg’s Paladin embarrassed all with very dumb statements about me being a faker. Her game is shot -quit playing!pic.twitter.com/isTYejdWAJ,Dungeons And Donalds,1.47E+12,7/13/16 17:46
154,I am somewhat surprised that Bernie Sanders was not true to adventuring party. Like a dwarf endorsing an elf. #DnDpic.twitter.com/0A4D4q7h9s,Dungeons And Donalds,1.47E+12,7/12/16 18:08
155,This campaign is a choice between lawful good - or chaotic evil. I will make Dungeons safe again for everyone. #IplayDnD,Dungeons And Donalds,1.47E+12,7/12/16 14:11
156,"Not only am I the rules & order DM, Gary. I’m the DM of compassion, believe it. The Dungeon Master of compassion.pic.twitter.com/x7z437nugG",Dungeons And Donalds,1.47E+12,7/11/16 23:13
157,Look what is happening to our quest under WEAK DMing of Obama & players like Hillary Clinton. We're a divided party!pic.twitter.com/7wYmSq4rlH,Dungeons And Donalds,1468257959000,7/11/16 17:25
158,"Due to the horrific events taking place in our country, I have decided to retreat to the comforting bosom of my own fantasy world for today.",Dungeons And Donalds,1.47E+12,7/8/16 15:36
159,Just leaving D.C. Had great game w/ Republican role-players. Very interesting quest! These are people who love D&D!pic.twitter.com/TBLUVN8kFI,Dungeons And Donalds,1.47E+12,7/7/16 19:23
160,"Know what a Lich does well? It kills invaders. It does that so good. It doesn't talk. You're an invader, it's over.pic.twitter.com/XvDIgUdjar",Dungeons And Donalds,1.47E+12,7/6/16 18:54
